MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.93,R,10000,3,1089.1936132803448,358.37230256826217,358.37230256826217,358.37230256826217,20234.0,20234,20234,7,3.0,3,3,265560145000.0,265560145000,265560145000
0.93,R,10000,4,1070.0553625286811,358.37230256826217,358.37230256826217,358.37230256826217,45963.0,45963,45963,7,3.0,3,3,283515781900.0,283515781900,283515781900
0.93,R,10000,5,990.0257461423298,393.6320105370921,393.6320105370921,393.6320105370921,3541.0,3541,3541,6,3.0,3,3,7383735989900.0,7383735989900,7383735989900
0.93,R,10000,6,933.1894793675613,391.35442116236084,391.35442116236084,391.35442116236084,578.0,578,578,6,3.0,3,3,7382161344800.0,7382161344800,7382161344800
0.93,R,10000,7,1133.330599134452,409.3895882581723,409.3895882581723,409.3895882581723,1677.0,1677,1677,7,3.0,3,3,7326049111700.0,7326049111700,7326049111700
0.93,R,10000,8,1137.6800773727798,389.6674749915165,389.6674749915165,389.6674749915165,14980.0,14980,14980,7,3.0,3,3,7212501554100.0,7212501554100,7212501554100
0.93,R,10000,9,1016.0566648792852,418.0891123677403,418.0891123677403,418.0891123677403,30799.0,30799,30799,6,3.0,3,3,6863828681500.0,6863828681500,6863828681500
0.93,R,10000,10,971.5478518837315,403.15833084995563,403.15833084995563,403.15833084995563,10218.0,10218,10218,6,3.0,3,3,7214748958800.0,7214748958800,7214748958800
0.93,R,10000,15,1029.3060414786194,451.51357661506347,451.51357661506347,451.51357661506347,36527.0,36527,36527,6,4.0,4,4,6695775581900.0,6695775581900,6695775581900
0.93,R,10000,20,993.1653850106438,383.95850230499184,383.95850230499184,383.95850230499184,67003.0,67003,67003,6,3.0,3,3,6360688619900.0,6360688619900,6360688619900
0.93,R,10000,25,1025.1746072798587,371.0284915156493,371.0284915156493,371.0284915156493,71475.0,71475,71475,6,3.0,3,3,4917042236800.0,4917042236800,4917042236800
0.93,R,10000,30,914.6763566435754,410.82092677102554,410.82092677102554,410.82092677102554,62420.0,62420,62420,6,3.0,3,3,4541698237100.0,4541698237100,4541698237100
0.93,R,10000,40,1093.7326587562402,358.37230256826217,358.37230256826217,358.37230256826217,93946.0,93946,93946,7,3.0,3,3,291786188800.0,291786188800,291786188800
0.93,R,10000,50,1144.5629587198814,412.2864903053382,412.2864903053382,412.2864903053382,89188.0,89188,89188,7,3.0,3,3,5849768281500.0,5849768281500,5849768281500
0.93,R,10000,60,961.6127730178252,394.6211594540847,394.6211594540847,394.6211594540847,96449.0,96449,96449,6,3.0,3,3,5867106103800.0,5867106103800,5867106103800
0.93,R,10000,70,1104.1367549028241,392.1457341618681,392.1457341618681,392.1457341618681,95614.0,95614,95614,7,3.0,3,3,5859446734800.0,5859446734800,5859446734800
0.93,R,10000,80,1059.096827763749,388.8003707220016,388.8003707220016,388.8003707220016,101467.0,101467,101467,7,3.0,3,3,5726361579200.0,5726361579200,5726361579200
0.93,R,10000,90,973.3877728042498,415.1562658799721,415.1562658799721,415.1562658799721,92275.0,92275,92275,6,3.0,3,3,5871902103800.0,5871902103800,5871902103800
0.93,R,10000,100,900.7325699639163,436.4095009869071,436.4095009869071,436.4095009869071,95465.0,95465,95465,6,3.0,3,3,5860353892900.0,5860353892900,5860353892900
0.93,R,10000,150,984.4485414439714,633.1559904347989,633.1559904347989,633.1559904347989,18870.0,18870,18870,6,4.0,4,4,7220595845400.0,7220595845400,7220595845400
0.93,R,10000,200,921.8669845022946,420.57757058077766,420.57757058077766,420.57757058077766,111781.0,111781,111781,6,3.0,3,3,4721251802400.0,4721251802400,4721251802400
0.93,R,10000,300,869.1735323734051,377.62453691105566,377.62453691105566,377.62453691105566,123516.0,123516,123516,6,3.0,3,3,5380859049300.0,5380859049300,5380859049300
0.93,R,10000,400,978.0304761081218,365.4433703801276,365.4433703801276,365.4433703801276,147183.0,147183,147183,6,3.0,3,3,319223946700.0,319223946700,319223946700
0.93,R,10000,500,1074.635705312516,358.37230256826217,358.37230256826217,358.37230256826217,136863.0,136863,136863,7,3.0,3,3,322633082300.0,322633082300,322633082300
0.93,R,10000,1000,950.9578643815607,358.37230256826217,358.37230256826217,358.37230256826217,153684.0,153684,153684,6,3.0,3,3,351522461400.0,351522461400,351522461400
0.93,RS,10000,3,1067.348005576469,358.37230256826217,358.37230256826217,358.37230256826217,24724.0,24724,24724,7,3.0,3,3,261143347000.0,261143347000,261143347000
0.93,RS,10000,4,959.3900155360608,358.37230256826217,358.37230256826217,358.37230256826217,57071.0,57071,57071,6,3.0,3,3,300618646300.0,300618646300,300618646300
0.93,RS,10000,5,1036.2023103314964,358.37230256826217,358.37230256826217,358.37230256826217,10298.0,10298,10298,6,3.0,3,3,283903555300.0,283903555300,283903555300
0.93,RS,10000,6,980.0824293604452,358.37230256826217,358.37230256826217,358.37230256826217,22073.0,22073,22073,6,3.0,3,3,320626311600.0,320626311600,320626311600
0.93,RS,10000,7,971.961010544512,358.37230256826217,358.37230256826217,358.37230256826217,55419.0,55419,55419,6,3.0,3,3,423676776000.0,423676776000,423676776000
0.93,RS,10000,8,957.4277405948827,358.37230256826217,358.37230256826217,358.37230256826217,47598.0,47598,47598,6,3.0,3,3,313656239800.0,313656239800,313656239800
0.93,RS,10000,9,1014.8497991829665,361.0346759717689,361.0346759717689,361.0346759717689,50800.0,50800,50800,6,3.0,3,3,6422866718800.0,6422866718800,6422866718800
0.93,RS,10000,10,985.811197749011,358.37230256826217,358.37230256826217,358.37230256826217,54077.0,54077,54077,6,3.0,3,3,288472105300.0,288472105300,288472105300
0.93,RS,10000,15,984.2764748068985,358.37230256826217,358.37230256826217,358.37230256826217,60074.0,60074,60074,6,3.0,3,3,309307639200.0,309307639200,309307639200
0.93,RS,10000,20,1009.5543003903999,358.37230256826217,358.37230256826217,358.37230256826217,73684.0,73684,73684,6,3.0,3,3,278067233300.0,278067233300,278067233300
0.93,RS,10000,25,1107.4686896973308,358.37230256826217,358.37230256826217,358.37230256826217,81640.0,81640,81640,7,3.0,3,3,288490024600.0,288490024600,288490024600
0.93,RS,10000,30,1064.1835538527396,358.37230256826217,358.37230256826217,358.37230256826217,101797.0,101797,101797,7,3.0,3,3,282334233500.0,282334233500,282334233500
0.93,RS,10000,40,948.5789975583355,358.37230256826217,358.37230256826217,358.37230256826217,102268.0,102268,102268,6,3.0,3,3,319928199100.0,319928199100,319928199100
0.93,RS,10000,50,1006.6680125685621,358.37230256826217,358.37230256826217,358.37230256826217,103842.0,103842,103842,6,3.0,3,3,332121407300.0,332121407300,332121407300
0.93,RS,10000,60,1097.7610654212108,361.1335001609543,361.1335001609543,361.1335001609543,104106.0,104106,104106,7,3.0,3,3,317944302500.0,317944302500,317944302500
0.93,RS,10000,70,1042.5441645322408,361.03467597176893,361.03467597176893,361.03467597176893,108940.0,108940,108940,6,3.0,3,3,328474234200.0,328474234200,328474234200
0.93,RS,10000,80,1171.3554093907169,358.37230256826217,358.37230256826217,358.37230256826217,105786.0,105786,105786,7,3.0,3,3,307594854800.0,307594854800,307594854800
0.93,RS,10000,90,915.4110052728225,363.5822169979861,363.5822169979861,363.5822169979861,105802.0,105802,105802,6,3.0,3,3,368318562300.0,368318562300,368318562300
0.93,RS,10000,100,931.2571180160421,358.37230256826217,358.37230256826217,358.37230256826217,121447.0,121447,121447,6,3.0,3,3,302745982700.0,302745982700,302745982700
0.93,RS,10000,150,1042.0139842607898,389.2887442742997,389.2887442742997,389.2887442742997,105505.0,105505,105505,7,3.0,3,3,856824604500.0,856824604500,856824604500
0.93,RS,10000,200,1026.4727087741596,358.37230256826217,358.37230256826217,358.37230256826217,124445.0,124445,124445,6,3.0,3,3,323127396400.0,323127396400,323127396400
0.93,RS,10000,300,986.3202826455226,358.37230256826217,358.37230256826217,358.37230256826217,136792.0,136792,136792,6,3.0,3,3,312078959200.0,312078959200,312078959200
0.93,RS,10000,400,952.3297458411714,395.66089877498064,395.66089877498064,395.66089877498064,143188.0,143188,143188,6,4.0,4,4,277201670200.0,277201670200,277201670200
0.93,RS,10000,500,1023.1766811213126,383.8519061083515,383.8519061083515,383.8519061083515,130086.0,130086,130086,6,3.0,3,3,380004824000.0,380004824000,380004824000
0.93,RS,10000,1000,888.3858678430539,402.5985697821422,402.5985697821422,402.5985697821422,150460.0,150460,150460,6,4.0,4,4,303561148700.0,303561148700,303561148700
0.93,RE,10000,3,998.0037027092029,363.9578073832544,363.9578073832544,363.9578073832544,32178.0,32178,32178,6,3.0,3,3,391340626200.0,391340626200,391340626200
0.93,RE,10000,4,873.1043566152981,358.37230256826217,358.37230256826217,358.37230256826217,34417.0,34417,34417,6,3.0,3,3,317435964700.0,317435964700,317435964700
0.93,RE,10000,5,995.6828621685955,358.37230256826217,358.37230256826217,358.37230256826217,50367.0,50367,50367,6,3.0,3,3,326929755800.0,326929755800,326929755800
0.93,RE,10000,6,944.96195592765,358.37230256826217,358.37230256826217,358.37230256826217,49382.0,49382,49382,6,3.0,3,3,334471845700.0,334471845700,334471845700
0.93,RE,10000,7,1036.583036880998,358.37230256826217,358.37230256826217,358.37230256826217,56594.0,56594,56594,6,3.0,3,3,343093634500.0,343093634500,343093634500
0.93,RE,10000,8,966.3877455652369,358.37230256826217,358.37230256826217,358.37230256826217,63094.0,63094,63094,6,3.0,3,3,340829567000.0,340829567000,340829567000
0.93,RE,10000,9,943.5567472699934,361.1335001609543,361.1335001609543,361.1335001609543,63013.0,63013,63013,6,3.0,3,3,337317294700.0,337317294700,337317294700
0.93,RE,10000,10,947.1990903700902,365.54219456931304,365.54219456931304,365.54219456931304,70657.0,70657,70657,6,3.0,3,3,341590770200.0,341590770200,341590770200
0.93,RE,10000,15,867.9018948411174,361.0346759717689,361.0346759717689,361.0346759717689,71073.0,71073,71073,6,3.0,3,3,355700776700.0,355700776700,355700776700
0.93,RE,10000,20,947.8643643493712,358.37230256826217,358.37230256826217,358.37230256826217,91787.0,91787,91787,6,3.0,3,3,363773896300.0,363773896300,363773896300
0.93,RE,10000,25,1149.9516516645199,361.1335001609543,361.1335001609543,361.1335001609543,75904.0,75904,75904,7,3.0,3,3,380936686100.0,380936686100,380936686100
0.93,RE,10000,30,967.0620751686221,358.37230256826217,358.37230256826217,358.37230256826217,102192.0,102192,102192,6,3.0,3,3,389486112200.0,389486112200,389486112200
0.93,RE,10000,40,1013.7786398671141,376.99557023095895,376.99557023095895,376.99557023095895,108044.0,108044,108044,6,3.0,3,3,390075320400.0,390075320400,390075320400
0.93,RE,10000,50,1113.3200812570064,358.37230256826217,358.37230256826217,358.37230256826217,104263.0,104263,104263,7,3.0,3,3,414114620000.0,414114620000,414114620000
0.93,RE,10000,60,983.0560071166825,358.37230256826217,358.37230256826217,358.37230256826217,103268.0,103268,103268,6,3.0,3,3,418160382300.0,418160382300,418160382300
0.93,RE,10000,70,972.1868296180357,362.82904936057207,362.82904936057207,362.82904936057207,113381.0,113381,113381,6,3.0,3,3,434137563700.0,434137563700,434137563700
0.93,RE,10000,80,1019.1116218985969,358.37230256826217,358.37230256826217,358.37230256826217,113386.0,113386,113386,6,3.0,3,3,422875818300.0,422875818300,422875818300
0.93,RE,10000,90,1088.9742132475953,370.97642124771414,370.97642124771414,370.97642124771414,94194.0,94194,94194,7,3.0,3,3,479963282500.0,479963282500,479963282500
0.93,RE,10000,100,1073.789081966973,358.37230256826217,358.37230256826217,358.37230256826217,117938.0,117938,117938,7,3.0,3,3,427824632900.0,427824632900,427824632900
0.93,RE,10000,150,1034.6341488119563,361.0346759717689,361.0346759717689,361.0346759717689,116610.0,116610,116610,6,3.0,3,3,491173514700.0,491173514700,491173514700
0.93,RE,10000,200,990.3676759863072,358.37230256826217,358.37230256826217,358.37230256826217,123204.0,123204,123204,6,3.0,3,3,459806793800.0,459806793800,459806793800
0.93,RE,10000,300,1052.2885697065726,394.2942677212964,394.2942677212964,394.2942677212964,123690.0,123690,123690,7,3.0,3,3,462676670100.0,462676670100,462676670100
0.93,RE,10000,400,1024.4705597090372,361.1335001609543,361.1335001609543,361.1335001609543,135919.0,135919,135919,6,3.0,3,3,491043144200.0,491043144200,491043144200
0.93,RE,10000,500,1044.4197847156822,361.1335001609543,361.1335001609543,361.1335001609543,137450.0,137450,137450,6,3.0,3,3,493532198300.0,493532198300,493532198300
0.93,RE,10000,1000,1062.1299256555642,361.0346759717689,361.0346759717689,361.0346759717689,144300.0,144300,144300,7,3.0,3,3,514061687300.0,514061687300,514061687300
0.93,RSE,10000,3,1104.6737475468742,359.7186686950438,359.7186686950438,359.7186686950438,35174.0,35174,35174,7,3.0,3,3,327542491000.0,327542491000,327542491000
0.93,RSE,10000,4,1066.8867578009379,358.37230256826217,358.37230256826217,358.37230256826217,36474.0,36474,36474,7,3.0,3,3,314095457400.0,314095457400,314095457400
0.93,RSE,10000,5,1027.4835467603446,358.37230256826217,358.37230256826217,358.37230256826217,52889.0,52889,52889,6,3.0,3,3,332265742300.0,332265742300,332265742300
0.93,RSE,10000,6,1116.5787424852788,361.1335001609543,361.1335001609543,361.1335001609543,10725.0,10725,10725,7,3.0,3,3,332897722600.0,332897722600,332897722600
0.93,RSE,10000,7,1095.8325261053535,358.37230256826217,358.37230256826217,358.37230256826217,47238.0,47238,47238,7,3.0,3,3,324575404000.0,324575404000,324575404000
0.93,RSE,10000,8,1092.6171960378174,358.37230256826217,358.37230256826217,358.37230256826217,43978.0,43978,43978,7,3.0,3,3,336497998100.0,336497998100,336497998100
0.93,RSE,10000,9,1041.5172959238048,358.37230256826217,358.37230256826217,358.37230256826217,51219.0,51219,51219,7,3.0,3,3,326815979400.0,326815979400,326815979400
0.93,RSE,10000,10,994.559822937872,358.37230256826217,358.37230256826217,358.37230256826217,59328.0,59328,59328,6,3.0,3,3,332625965600.0,332625965600,332625965600
0.93,RSE,10000,15,1050.1753402070856,358.37230256826217,358.37230256826217,358.37230256826217,71034.0,71034,71034,6,3.0,3,3,340173164600.0,340173164600,340173164600
0.93,RSE,10000,20,1093.3553454095252,358.37230256826217,358.37230256826217,358.37230256826217,84311.0,84311,84311,7,3.0,3,3,351049209900.0,351049209900,351049209900
0.93,RSE,10000,25,926.4592572334464,361.03467597176893,361.03467597176893,361.03467597176893,72254.0,72254,72254,6,3.0,3,3,383350669900.0,383350669900,383350669900
0.93,RSE,10000,30,947.4480641093122,361.0346759717689,361.0346759717689,361.0346759717689,84941.0,84941,84941,6,3.0,3,3,345299369700.0,345299369700,345299369700
0.93,RSE,10000,40,976.8584416523073,358.37230256826217,358.37230256826217,358.37230256826217,109568.0,109568,109568,6,3.0,3,3,362699109300.0,362699109300,362699109300
0.93,RSE,10000,50,964.44395829704,358.37230256826217,358.37230256826217,358.37230256826217,104402.0,104402,104402,6,3.0,3,3,388640175800.0,388640175800,388640175800
0.93,RSE,10000,60,1020.5957008875679,365.5902469532642,365.5902469532642,365.5902469532642,94962.0,94962,94962,6,3.0,3,3,360764125300.0,360764125300,360764125300
0.93,RSE,10000,70,1043.796317872307,358.37230256826217,358.37230256826217,358.37230256826217,102029.0,102029,102029,6,3.0,3,3,383981239800.0,383981239800,383981239800
0.93,RSE,10000,80,969.4622868669896,358.37230256826217,358.37230256826217,358.37230256826217,107282.0,107282,107282,6,3.0,3,3,391956625000.0,391956625000,391956625000
0.93,RSE,10000,90,976.2462259042925,358.37230256826217,358.37230256826217,358.37230256826217,115611.0,115611,115611,6,3.0,3,3,390422303300.0,390422303300,390422303300
0.93,RSE,10000,100,942.5326608891437,358.37230256826217,358.37230256826217,358.37230256826217,112346.0,112346,112346,6,3.0,3,3,390449205000.0,390449205000,390449205000
0.93,RSE,10000,150,995.0855568794817,361.1335001609543,361.1335001609543,361.1335001609543,118350.0,118350,118350,6,3.0,3,3,471444547000.0,471444547000,471444547000
0.93,RSE,10000,200,1078.392017186459,358.37230256826217,358.37230256826217,358.37230256826217,124175.0,124175,124175,7,3.0,3,3,408337930800.0,408337930800,408337930800
0.93,RSE,10000,300,962.0528456370995,358.37230256826217,358.37230256826217,358.37230256826217,134981.0,134981,134981,6,3.0,3,3,433250314300.0,433250314300,433250314300
0.93,RSE,10000,400,1130.5492988885112,382.49257770258566,382.49257770258566,382.49257770258566,113763.0,113763,113763,7,3.0,3,3,410948812200.0,410948812200,410948812200
0.93,RSE,10000,500,888.6765900821971,365.4433703801276,365.4433703801276,365.4433703801276,139653.0,139653,139653,6,3.0,3,3,444434031100.0,444434031100,444434031100
0.93,RSE,10000,1000,975.7652553325232,358.37230256826217,358.37230256826217,358.37230256826217,145042.0,145042,145042,6,3.0,3,3,472760329500.0,472760329500,472760329500
0.93,RI,10000,3,923.6074438606245,361.1335001609543,361.1335001609543,361.1335001609543,26148.0,26148,26148,6,3.0,3,3,325209513600.0,325209513600,325209513600
0.93,RI,10000,4,899.8167202598215,358.37230256826217,358.37230256826217,358.37230256826217,39191.0,39191,39191,6,3.0,3,3,319360039100.0,319360039100,319360039100
0.93,RI,10000,5,907.9691107785062,358.37230256826217,358.37230256826217,358.37230256826217,30174.0,30174,30174,6,3.0,3,3,331925770500.0,331925770500,331925770500
0.93,RI,10000,6,885.2513979677833,361.0346759717689,361.0346759717689,361.0346759717689,58604.0,58604,58604,6,3.0,3,3,327424648200.0,327424648200,327424648200
0.93,RI,10000,7,967.9216791485001,358.37230256826217,358.37230256826217,358.37230256826217,60471.0,60471,60471,6,3.0,3,3,330809115100.0,330809115100,330809115100
0.93,RI,10000,8,892.2012013242482,364.47170131852204,364.47170131852204,364.47170131852204,35362.0,35362,35362,6,3.0,3,3,311879745900.0,311879745900,311879745900
0.93,RI,10000,9,1010.2462183448733,361.03467597176893,361.03467597176893,361.03467597176893,53544.0,53544,53544,6,3.0,3,3,337150577700.0,337150577700,337150577700
0.93,RI,10000,10,1043.1405217179295,361.0346759717689,361.0346759717689,361.0346759717689,65666.0,65666,65666,6,3.0,3,3,341195995400.0,341195995400,341195995400
0.93,RI,10000,15,958.3410469206393,358.37230256826217,358.37230256826217,358.37230256826217,89163.0,89163,89163,6,3.0,3,3,351161123100.0,351161123100,351161123100
0.93,RI,10000,20,1119.705944002959,361.03467597176893,361.03467597176893,361.03467597176893,89951.0,89951,89951,7,3.0,3,3,363264452600.0,363264452600,363264452600
0.93,RI,10000,25,986.1032112302909,358.37230256826217,358.37230256826217,358.37230256826217,85635.0,85635,85635,6,3.0,3,3,375647048900.0,375647048900,375647048900
0.93,RI,10000,30,1002.0471916177615,361.1335001609543,361.1335001609543,361.1335001609543,83788.0,83788,83788,6,3.0,3,3,426211496900.0,426211496900,426211496900
0.93,RI,10000,40,1067.5217316055891,358.37230256826217,358.37230256826217,358.37230256826217,98053.0,98053,98053,7,3.0,3,3,385760294500.0,385760294500,385760294500
0.93,RI,10000,50,1020.2538041150988,358.37230256826217,358.37230256826217,358.37230256826217,114282.0,114282,114282,6,3.0,3,3,398328091800.0,398328091800,398328091800
0.93,RI,10000,60,992.9468066386335,358.37230256826217,358.37230256826217,358.37230256826217,107903.0,107903,107903,6,3.0,3,3,406535921300.0,406535921300,406535921300
0.93,RI,10000,70,981.6942678947016,361.1335001609543,361.1335001609543,361.1335001609543,101896.0,101896,101896,6,3.0,3,3,432285503200.0,432285503200,432285503200
0.93,RI,10000,80,1008.0839503652139,380.2178045222887,380.2178045222887,380.2178045222887,130369.0,130369,130369,6,3.0,3,3,427723313400.0,427723313400,427723313400
0.93,RI,10000,90,908.5831959331219,372.3624823713353,372.3624823713353,372.3624823713353,102799.0,102799,102799,6,3.0,3,3,394971608600.0,394971608600,394971608600
0.93,RI,10000,100,1045.4474140621123,358.37230256826217,358.37230256826217,358.37230256826217,116127.0,116127,116127,7,3.0,3,3,427569403300.0,427569403300,427569403300
0.93,RI,10000,150,980.9883782862894,358.37230256826217,358.37230256826217,358.37230256826217,119151.0,119151,119151,6,3.0,3,3,443475256700.0,443475256700,443475256700
0.93,RI,10000,200,1135.451513796412,361.13350016095427,361.13350016095427,361.13350016095427,127114.0,127114,127114,7,3.0,3,3,420462193200.0,420462193200,420462193200
0.93,RI,10000,300,1093.428579526796,358.37230256826217,358.37230256826217,358.37230256826217,126053.0,126053,126053,7,3.0,3,3,471742983400.0,471742983400,471742983400
0.93,RI,10000,400,1001.0581561304391,361.13350016095427,361.13350016095427,361.13350016095427,149369.0,149369,149369,6,3.0,3,3,478281529400.0,478281529400,478281529400
0.93,RI,10000,500,1043.9143832614748,406.01277731350035,406.01277731350035,406.01277731350035,140086.0,140086,140086,6,3.0,3,3,559042908400.0,559042908400,559042908400
0.93,RI,10000,1000,958.473742288118,361.1335001609543,361.1335001609543,361.1335001609543,149957.0,149957,149957,6,3.0,3,3,510729899700.0,510729899700,510729899700
0.93,RISE,10000,3,873.1566121227277,361.0346759717689,361.0346759717689,361.0346759717689,25699.0,25699,25699,6,3.0,3,3,341287201300.0,341287201300,341287201300
0.93,RISE,10000,4,965.5314886015964,358.37230256826217,358.37230256826217,358.37230256826217,28184.0,28184,28184,6,3.0,3,3,342929610600.0,342929610600,342929610600
0.93,RISE,10000,5,1055.4873009743624,358.37230256826217,358.37230256826217,358.37230256826217,41806.0,41806,41806,7,3.0,3,3,354569284400.0,354569284400,354569284400
0.93,RISE,10000,6,1098.4795645741913,358.37230256826217,358.37230256826217,358.37230256826217,49282.0,49282,49282,7,3.0,3,3,343154697600.0,343154697600,343154697600
0.93,RISE,10000,7,1002.5566478546743,358.37230256826217,358.37230256826217,358.37230256826217,63233.0,63233,63233,6,3.0,3,3,367796479600.0,367796479600,367796479600
0.93,RISE,10000,8,1093.7004519126374,358.37230256826217,358.37230256826217,358.37230256826217,55257.0,55257,55257,7,3.0,3,3,356021570000.0,356021570000,356021570000
0.93,RISE,10000,9,1128.4291715704599,358.37230256826217,358.37230256826217,358.37230256826217,57446.0,57446,57446,7,3.0,3,3,350662948100.0,350662948100,350662948100
0.93,RISE,10000,10,929.7978770118103,361.0346759717689,361.0346759717689,361.0346759717689,62648.0,62648,62648,6,3.0,3,3,361158789600.0,361158789600,361158789600
0.93,RISE,10000,15,954.8473437336239,361.1335001609543,361.1335001609543,361.1335001609543,81285.0,81285,81285,6,3.0,3,3,363440250500.0,363440250500,363440250500
0.93,RISE,10000,20,962.6360747434161,358.37230256826217,358.37230256826217,358.37230256826217,85121.0,85121,85121,6,3.0,3,3,381801960700.0,381801960700,381801960700
0.93,RISE,10000,25,1019.8732627643138,361.03467597176893,361.03467597176893,361.03467597176893,98894.0,98894,98894,6,3.0,3,3,389571101400.0,389571101400,389571101400
0.93,RISE,10000,30,1096.4640981726561,361.1335001609543,361.1335001609543,361.1335001609543,80909.0,80909,80909,7,3.0,3,3,384158064800.0,384158064800,384158064800
0.93,RISE,10000,40,1090.3033028423758,358.37230256826217,358.37230256826217,358.37230256826217,93330.0,93330,93330,7,3.0,3,3,400879150100.0,400879150100,400879150100
0.93,RISE,10000,50,939.8508026392497,361.03467597176893,361.03467597176893,361.03467597176893,102762.0,102762,102762,6,3.0,3,3,413465050200.0,413465050200,413465050200
0.93,RISE,10000,60,979.9963583951512,358.37230256826217,358.37230256826217,358.37230256826217,98726.0,98726,98726,6,3.0,3,3,407021329300.0,407021329300,407021329300
0.93,RISE,10000,70,1035.484501689002,358.37230256826217,358.37230256826217,358.37230256826217,105774.0,105774,105774,6,3.0,3,3,416258008500.0,416258008500,416258008500
0.93,RISE,10000,80,1056.5845120544298,358.37230256826217,358.37230256826217,358.37230256826217,105472.0,105472,105472,7,3.0,3,3,420204685000.0,420204685000,420204685000
0.93,RISE,10000,90,946.9179786685293,358.37230256826217,358.37230256826217,358.37230256826217,107419.0,107419,107419,6,3.0,3,3,424231168200.0,424231168200,424231168200
0.93,RISE,10000,100,1088.030493870588,358.37230256826217,358.37230256826217,358.37230256826217,120180.0,120180,120180,7,3.0,3,3,433462507500.0,433462507500,433462507500
0.93,RISE,10000,150,1085.7301547008456,368.0793804291959,368.0793804291959,368.0793804291959,140879.0,140879,140879,7,3.0,3,3,380510077800.0,380510077800,380510077800
0.93,RISE,10000,200,1066.7560851550525,358.37230256826217,358.37230256826217,358.37230256826217,129753.0,129753,129753,7,3.0,3,3,436132557500.0,436132557500,436132557500
0.93,RISE,10000,300,1071.6224531451298,358.37230256826217,358.37230256826217,358.37230256826217,124508.0,124508,124508,7,3.0,3,3,448458379000.0,448458379000,448458379000
0.93,RISE,10000,400,1037.8943034580163,358.37230256826217,358.37230256826217,358.37230256826217,135114.0,135114,135114,6,3.0,3,3,460533493300.0,460533493300,460533493300
0.93,RISE,10000,500,1023.6839908390325,361.1335001609543,361.1335001609543,361.1335001609543,136443.0,136443,136443,6,3.0,3,3,472668443800.0,472668443800,472668443800
0.93,RISE,10000,1000,956.3704224967563,361.1335001609543,361.1335001609543,361.1335001609543,156394.0,156394,156394,6,3.0,3,3,478875526200.0,478875526200,478875526200
